striker,venue,runs_scored,balls_faced,dismissals,strike_rate,average
WA Young,"The Village, Malahide, Dublin",4,16,3,25.0,1.3333333333333333
WA Young,University Oval,11,6,0,183.33333333333331,
WB Rankin,"Civil Service Cricket Club, Stormont",14,39,2,35.8974358974359,7.0
WB Rankin,Clontarf Cricket Club Ground,3,14,0,21.428571428571427,
WB Rankin,Eden Gardens,0,2,0,0.0,
WB Rankin,Harare Sports Club,1,6,2,16.666666666666664,0.5
WB Rankin,"Kensington Oval, Barbados",14,42,0,33.33333333333333,
WB Rankin,"Kensington Oval, Bridgetown",4,20,0,20.0,
WB Rankin,M Chinnaswamy Stadium,1,1,0,100.0,
WB Rankin,Mombasa Sports Club Ground,1,1,0,100.0,
WB Rankin,"National Cricket Stadium, St George's",7,17,0,41.17647058823529,
WB Rankin,Old Trafford,1,1,0,100.0,
WB Rankin,Providence Stadium,4,9,1,44.44444444444444,4.0
WB Rankin,"Punjab Cricket Association Stadium, Mohali",5,9,0,55.55555555555556,
WB Rankin,"Rajiv Gandhi International Cricket Stadium, Dehradun",13,18,1,72.22222222222221,13.0
WB Rankin,Sharjah Cricket Stadium,1,8,1,12.5,1.0
WB Rankin,Shere Bangla National Stadium,3,13,1,23.076923076923077,3.0
WB Rankin,The Rose Bowl,4,4,1,100.0,4.0
WB Rankin,"The Village, Malahide",23,30,0,76.66666666666667,
WCA Ganegama,Adelaide Oval,7,8,1,87.5,7.0
WD Balaji Rao,M Chinnaswamy Stadium,5,12,1,41.66666666666667,5.0
WD Balaji Rao,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",6,7,1,85.71428571428571,6.0
WD Balaji Rao,R Premadasa Stadium,1,8,0,12.5,
WD Balaji Rao,"Vidarbha Cricket Association Stadium, Jamtha",1,6,1,16.666666666666664,1.0
WD Balaji Rao,Wankhede Stadium,9,10,1,90.0,9.0
WD Parnell,Captain Roop Singh Stadium,18,44,1,40.909090909090914,18.0
WD Parnell,De Beers Diamond Oval,21,17,0,123.52941176470588,
WD Parnell,"Diamond Oval, Kimberley",34,30,1,113.33333333333333,34.0
WD Parnell,Dubai International Cricket Stadium,21,22,1,95.45454545454545,21.0
WD Parnell,Eden Park,27,42,1,64.28571428571429,27.0
WD Parnell,Edgbaston,0,1,1,0.0,0.0
WD Parnell,Hagley Oval,0,4,1,0.0,0.0
WD Parnell,Harare Sports Club,16,33,1,48.484848484848484,16.0
WD Parnell,Headingley,19,23,1,82.6086956521739,19.0
WD Parnell,"JSCA International Stadium Complex, Ranchi",16,23,1,69.56521739130434,16.0
WD Parnell,Kennington Oval,20,16,1,125.0,20.0
WD Parnell,"Kensington Oval, Bridgetown",28,58,1,48.275862068965516,28.0
WD Parnell,Kingsmead,23,21,0,109.52380952380953,
WD Parnell,Lord's,5,14,1,35.714285714285715,5.0
WD Parnell,"Mangaung Oval, Bloemfontein",2,4,1,50.0,2.0
WD Parnell,Melbourne Cricket Ground,20,32,0,62.5,
WD Parnell,New Wanderers Stadium,20,32,1,62.5,20.0
WD Parnell,Newlands,6,4,1,150.0,6.0
WD Parnell,Providence Stadium,2,9,1,22.22222222222222,2.0
WD Parnell,Queens Sports Club,24,28,1,85.71428571428571,24.0
WD Parnell,Sawai Mansingh Stadium,49,48,1,102.08333333333333,49.0
WD Parnell,Seddon Park,29,14,1,207.14285714285717,29.0
WD Parnell,"Senwes Park, Potchefstroom",4,5,0,80.0,
WD Parnell,Sharjah Cricket Stadium,64,74,1,86.48648648648648,64.0
WD Parnell,Shere Bangla National Stadium,0,1,1,0.0,0.0
WD Parnell,St George's Park,13,34,2,38.23529411764706,6.5
WD Parnell,SuperSport Park,27,28,1,96.42857142857143,27.0
WD Parnell,"SuperSport Park, Centurion",10,17,1,58.82352941176471,10.0
WD Parnell,Sydney Cricket Ground,18,22,0,81.81818181818183,
WD Parnell,"Warner Park, Basseterre",3,10,1,30.0,3.0
WD Parnell,Westpac Stadium,35,33,1,106.06060606060606,35.0
WF Stelling,"Warner Park, Basseterre",1,4,0,25.0,
WF Stelling,Willowmoore Park,39,35,0,111.42857142857143,
WG Jacks,"Shere Bangla National Stadium, Mirpur",27,35,2,77.14285714285715,13.5
WG Jacks,"Trent Bridge, Nottingham",94,90,1,104.44444444444446,94.0
WIA Fernando,"Barsapara Cricket Stadium, Guwahati",5,12,1,41.66666666666667,5.0
WIA Fernando,"County Ground, Bristol",14,14,1,100.0,14.0
WIA Fernando,"Eden Gardens, Kolkata",20,18,1,111.11111111111111,20.0
WIA Fernando,"Grange Cricket Club, Raeburn Place",74,80,1,92.5,74.0
WIA Fernando,"Greenfield International Stadium, Thiruvananthapuram",1,4,1,25.0,1.0
WIA Fernando,Headingley,69,61,2,113.11475409836065,34.5
WIA Fernando,"Kennington Oval, London",2,2,1,100.0,2.0
WIA Fernando,Kingsmead,23,26,1,88.46153846153845,23.0
WIA Fernando,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",127,126,1,100.79365079365078,127.0
WIA Fernando,National Stadium,4,13,2,30.76923076923077,2.0
WIA Fernando,Newlands,9,17,1,52.94117647058824,9.0
WIA Fernando,Pallekele International Cricket Stadium,29,35,1,82.85714285714286,29.0
WIA Fernando,"R Premadasa Stadium, Colombo",295,371,6,79.51482479784366,49.166666666666664
WIA Fernando,"R.Premadasa Stadium, Khettarama",95,107,3,88.78504672897196,31.666666666666668
WIA Fernando,Rangiri Dambulla International Stadium,0,2,1,0.0,0.0
WIA Fernando,Riverside Ground,134,133,2,100.75187969924812,67.0
WIA Fernando,Sinhalese Sports Club Ground,50,57,1,87.71929824561403,50.0
WIA Fernando,St George's Park,29,28,1,103.57142857142858,29.0
WIA Fernando,SuperSport Park,10,11,1,90.9090909090909,10.0
WK McCallan,"Civil Service Cricket Club, Stormont",43,71,3,60.56338028169014,14.333333333333334
WK McCallan,Gymkhana Club Ground,25,29,1,86.20689655172413,25.0
WK McCallan,"Kensington Oval, Bridgetown",5,19,1,26.31578947368421,5.0
WK McCallan,"National Cricket Stadium, St George's",0,9,1,0.0,0.0
WK McCallan,Providence Stadium,8,20,3,40.0,2.6666666666666665
WK McCallan,"Sabina Park, Kingston",20,28,2,71.42857142857143,10.0
WP Masakadza,"Civil Service Cricket Club, Stormont, Belfast",7,15,0,46.666666666666664,
WP Masakadza,Diamond Oval,15,22,1,68.18181818181817,15.0
WP Masakadza,Harare Sports Club,61,100,4,61.0,15.25
WP Masakadza,Pallekele International Cricket Stadium,7,14,2,50.0,3.5
WP Masakadza,Queens Sports Club,25,67,4,37.3134328358209,6.25
WP Masakadza,"Queens Sports Club, Bulawayo",15,42,2,35.714285714285715,7.5
WP Masakadza,Sharjah Cricket Stadium,0,6,1,0.0,0.0
WP Saha,Barabati Stadium,10,9,0,111.11111111111111,
WP Saha,Nehru Stadium,4,5,1,80.0,4.0
WP Saha,"Rajiv Gandhi International Stadium, Uppal",6,10,0,60.0,
WP Saha,Shere Bangla National Stadium,21,35,2,60.0,10.5
WPUJC Vaas,Adelaide Oval,27,33,4,81.81818181818183,6.75
WPUJC Vaas,"Arnos Vale Ground, Kingstown, St Vincent",6,6,0,100.0,
WPUJC Vaas,"Beausejour Stadium, Gros Islet",2,3,0,66.66666666666666,
WPUJC Vaas,Bellerive Oval,5,12,2,41.66666666666667,2.5
WPUJC Vaas,"Brisbane Cricket Ground, Woolloongabba",25,26,0,96.15384615384616,
WPUJC Vaas,"Brisbane Cricket Ground, Woolloongabba, Brisbane",0,7,1,0.0,0.0
WPUJC Vaas,"Buffalo Park, East London",11,8,0,137.5,
WPUJC Vaas,Eden Park,5,2,0,250.0,
WPUJC Vaas,Gaddafi Stadium,31,33,1,93.93939393939394,31.0
WPUJC Vaas,"Goodyear Park, Bloemfontein",5,4,1,125.0,5.0
WPUJC Vaas,"Gymkhana Club Ground, Nairobi",4,10,1,40.0,4.0
WPUJC Vaas,Jade Stadium,1,1,0,100.0,
WPUJC Vaas,John Davies Oval,1,22,1,4.545454545454546,1.0
WPUJC Vaas,Kennington Oval,13,11,1,118.18181818181819,13.0
WPUJC Vaas,"Kensington Oval, Bridgetown",11,21,0,52.38095238095239,
WPUJC Vaas,"Kensington Oval, Bridgetown, Barbados",10,9,1,111.11111111111111,10.0
WPUJC Vaas,"Kingsmead, Durban",3,4,0,75.0,
WPUJC Vaas,Lord's,10,16,1,62.5,10.0
WPUJC Vaas,Madhavrao Scindia Cricket Ground,9,20,1,45.0,9.0
WPUJC Vaas,Melbourne Cricket Ground,1,5,1,20.0,1.0
WPUJC Vaas,National Stadium,41,63,3,65.07936507936508,13.666666666666666
WPUJC Vaas,Nehru Stadium,11,11,2,100.0,5.5
WPUJC Vaas,"New Wanderers Stadium, Johannesburg",9,17,1,52.94117647058824,9.0
WPUJC Vaas,"Newlands, Cape Town",28,26,0,107.6923076923077,
WPUJC Vaas,Old Trafford,7,16,1,43.75,7.0
WPUJC Vaas,Providence Stadium,0,1,1,0.0,0.0
WPUJC Vaas,"Punjab Cricket Association IS Bindra Stadium, Mohali",7,6,0,116.66666666666667,
WPUJC Vaas,"Punjab Cricket Association Stadium, Mohali",4,7,1,57.14285714285714,4.0
WPUJC Vaas,"Queen's Park Oval, Port of Spain",29,21,0,138.0952380952381,
WPUJC Vaas,R Premadasa Stadium,34,66,4,51.515151515151516,8.5
WPUJC Vaas,R.Premadasa Stadium,6,18,3,33.33333333333333,2.0
WPUJC Vaas,Rangiri Dambulla International Stadium,13,32,5,40.625,2.6
WPUJC Vaas,Reliance Stadium,11,11,1,100.0,11.0
WPUJC Vaas,"Sardar Patel Stadium, Motera",29,34,0,85.29411764705883,
WPUJC Vaas,Sawai Mansingh Stadium,15,21,1,71.42857142857143,15.0
WPUJC Vaas,Sinhalese Sports Club Ground,16,20,1,80.0,16.0
WPUJC Vaas,"Sir Vivian Richards Stadium, North Sound",4,5,1,80.0,4.0
WPUJC Vaas,"St George's Park, Port Elizabeth",21,50,0,42.0,
WPUJC Vaas,"SuperSport Park, Centurion",21,45,1,46.666666666666664,21.0
WPUJC Vaas,Sydney Cricket Ground,31,51,2,60.78431372549019,15.5
WPUJC Vaas,Vidarbha C.A. Ground,37,52,0,71.15384615384616,
WPUJC Vaas,Western Australia Cricket Association Ground,6,10,1,60.0,6.0
WPUJC Vaas,Westpac Stadium,9,9,1,100.0,9.0
WS Jayantha,Gaddafi Stadium,0,6,1,0.0,0.0
WS Jayantha,Harare Sports Club,23,42,1,54.761904761904766,23.0
WS Jayantha,Kennington Oval,36,43,1,83.72093023255815,36.0
WS Jayantha,R.Premadasa Stadium,6,18,2,33.33333333333333,3.0
WS Jayantha,Rangiri Dambulla International Stadium,46,73,1,63.013698630136986,46.0
WS Jayantha,Rawalpindi Cricket Stadium,21,30,1,70.0,21.0
WS Jayantha,Sinhalese Sports Club,51,71,1,71.83098591549296,51.0
WS Jayantha,The Rose Bowl,23,39,1,58.97435897435898,23.0
WT Gavera,"Mission Road Ground, Mong Kok",4,6,0,66.66666666666666,
WTS Porterfield,Adelaide Oval,107,136,1,78.67647058823529,107.0
WTS Porterfield,Bellerive Oval,29,62,1,46.774193548387096,29.0
WTS Porterfield,"Bready Cricket Club, Magheramason",6,10,1,60.0,6.0
WTS Porterfield,"Brisbane Cricket Ground, Woolloongabba",37,65,1,56.92307692307692,37.0
WTS Porterfield,Castle Avenue,106,120,2,88.33333333333333,53.0
WTS Porterfield,"Civil Service Cricket Club, Stormont",332,582,17,57.0446735395189,19.529411764705884
WTS Porterfield,"Civil Service Cricket Club, Stormont, Belfast",158,248,3,63.70967741935484,52.666666666666664
WTS Porterfield,Clontarf Cricket Club Ground,206,326,9,63.190184049079754,22.88888888888889
WTS Porterfield,"Clontarf Cricket Club Ground, Dublin",37,88,2,42.04545454545455,18.5
WTS Porterfield,County Ground,13,45,1,28.888888888888886,13.0
WTS Porterfield,Dubai International Cricket Stadium,8,20,2,40.0,4.0
WTS Porterfield,Eden Gardens,74,101,2,73.26732673267327,37.0
WTS Porterfield,Greater Noida Sports Complex Ground,205,222,5,92.34234234234235,41.0
WTS Porterfield,Gymkhana Club Ground,10,21,1,47.61904761904761,10.0
WTS Porterfield,Harare Sports Club,192,302,8,63.576158940397356,24.0
WTS Porterfield,ICC Academy,173,191,4,90.57591623036649,43.25
WTS Porterfield,ICC Global Cricket Academy,176,213,2,82.62910798122066,88.0
WTS Porterfield,"Kensington Oval, Barbados",44,80,2,55.00000000000001,22.0
WTS Porterfield,"Kensington Oval, Bridgetown",86,151,3,56.95364238410596,28.666666666666668
WTS Porterfield,Lord's,82,83,1,98.79518072289156,82.0
WTS Porterfield,M Chinnaswamy Stadium,75,106,3,70.75471698113208,25.0
WTS Porterfield,Malahide,82,94,3,87.2340425531915,27.333333333333332
WTS Porterfield,Manuka Oval,12,17,1,70.58823529411765,12.0
WTS Porterfield,Mombasa Sports Club Ground,19,29,2,65.51724137931035,9.5
WTS Porterfield,"National Cricket Stadium, Grenada",10,21,1,47.61904761904761,10.0
WTS Porterfield,"National Cricket Stadium, St George's",17,51,1,33.33333333333333,17.0
WTS Porterfield,Old Hararians,92,104,1,88.46153846153845,92.0
WTS Porterfield,Providence Stadium,56,125,4,44.800000000000004,14.0
WTS Porterfield,"Punjab Cricket Association Stadium, Mohali",11,34,1,32.35294117647059,11.0
WTS Porterfield,"Rajiv Gandhi International Cricket Stadium, Dehradun",42,79,4,53.16455696202531,10.5
WTS Porterfield,"Sabina Park, Kingston",38,93,4,40.86021505376344,9.5
WTS Porterfield,"Sabina Park, Kingston, Jamaica",26,41,3,63.41463414634146,8.666666666666666
WTS Porterfield,Saxton Oval,23,45,1,51.11111111111111,23.0
WTS Porterfield,Seddon Park,67,95,1,70.52631578947368,67.0
WTS Porterfield,Sharjah Cricket Stadium,86,145,3,59.310344827586206,28.666666666666668
WTS Porterfield,Shere Bangla National Stadium,20,31,1,64.51612903225806,20.0
WTS Porterfield,"Sportpark Maarschalkerweerd, Utrecht",5,13,2,38.46153846153847,2.5
WTS Porterfield,"The Village, Malahide",160,252,6,63.49206349206349,26.666666666666668
WTS Porterfield,"The Village, Malahide, Dublin",63,88,1,71.5909090909091,63.0
WTS Porterfield,VRA Ground,79,120,1,65.83333333333333,79.0
WTS Porterfield,Willowmoore Park,125,133,3,93.98496240601504,41.666666666666664
WU Tharanga,Adelaide Oval,102,195,4,52.307692307692314,25.5
WU Tharanga,Barabati Stadium,101,140,2,72.14285714285714,50.5
WU Tharanga,Boland Park,0,2,1,0.0,0.0
WU Tharanga,Brabourne Stadium,56,81,2,69.1358024691358,28.0
WU Tharanga,"Brisbane Cricket Ground, Woolloongabba",116,160,4,72.5,29.0
WU Tharanga,Buffalo Park,66,86,1,76.74418604651163,66.0
WU Tharanga,Chevrolet Park,58,66,1,87.87878787878788,58.0
WU Tharanga,Chittagong Divisional Stadium,0,5,1,0.0,0.0
WU Tharanga,"Clontarf Cricket Club Ground, Dublin",24,54,1,44.44444444444444,24.0
WU Tharanga,County Ground,40,33,1,121.21212121212122,40.0
WU Tharanga,De Beers Diamond Oval,6,10,1,60.0,6.0
WU Tharanga,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,95,83,1,114.45783132530121,95.0
WU Tharanga,Dubai International Cricket Stadium,151,238,5,63.4453781512605,30.2
WU Tharanga,Eden Gardens,132,152,2,86.8421052631579,66.0
WU Tharanga,Eden Park,22,54,1,40.74074074074074,22.0
WU Tharanga,Edgbaston,53,49,0,108.16326530612245,
WU Tharanga,Feroz Shah Kotla,0,1,1,0.0,0.0
WU Tharanga,Galle International Stadium,154,161,0,95.65217391304348,
WU Tharanga,Harare Sports Club,241,388,6,62.11340206185567,40.166666666666664
WU Tharanga,Headingley,109,105,1,103.80952380952382,109.0
WU Tharanga,Himachal Pradesh Cricket Association Stadium,49,50,1,98.0,49.0
WU Tharanga,Jade Stadium,114,163,2,69.93865030674846,57.0
WU Tharanga,John Davies Oval,17,43,1,39.53488372093023,17.0
WU Tharanga,Kennington Oval,74,103,2,71.84466019417476,37.0
WU Tharanga,"Kensington Oval, Bridgetown",6,9,1,66.66666666666666,6.0
WU Tharanga,Kingsmead,26,30,1,86.66666666666667,26.0
WU Tharanga,Lord's,120,162,2,74.07407407407408,60.0
WU Tharanga,"MA Chidambaram Stadium, Chepauk",10,22,1,45.45454545454545,10.0
WU Tharanga,Madhavrao Scindia Cricket Ground,106,123,3,86.1788617886179,35.333333333333336
WU Tharanga,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",434,579,10,74.95682210708118,43.4
WU Tharanga,McLean Park,68,76,1,89.47368421052632,68.0
WU Tharanga,Melbourne Cricket Ground,4,27,1,14.814814814814813,4.0
WU Tharanga,"National Cricket Stadium, St George's",17,52,3,32.69230769230769,5.666666666666667
WU Tharanga,Nehru Stadium,21,28,1,75.0,21.0
WU Tharanga,"Nehru Stadium, Fatorda",1,9,1,11.11111111111111,1.0
WU Tharanga,New Wanderers Stadium,77,86,2,89.53488372093024,38.5
WU Tharanga,Newlands,121,98,2,123.46938775510203,60.5
WU Tharanga,Old Trafford,60,86,1,69.76744186046511,60.0
WU Tharanga,P Saravanamuttu Stadium,57,106,1,53.77358490566038,57.0
WU Tharanga,Pallekele International Cricket Stadium,354,425,13,83.29411764705881,27.23076923076923
WU Tharanga,Providence Stadium,20,38,2,52.63157894736842,10.0
WU Tharanga,"Punjab Cricket Association IS Bindra Stadium, Mohali",7,15,1,46.666666666666664,7.0
WU Tharanga,"Punjab Cricket Association Stadium, Mohali",105,131,1,80.1526717557252,105.0
WU Tharanga,"Queen's Park Oval, Port of Spain",194,353,8,54.95750708215298,24.25
WU Tharanga,Queens Sports Club,124,159,2,77.9874213836478,62.0
WU Tharanga,R Premadasa Stadium,518,734,18,70.57220708446866,28.77777777777778
WU Tharanga,"R.Premadasa Stadium, Khettarama",92,117,3,78.63247863247864,30.666666666666668
WU Tharanga,Rangiri Dambulla International Stadium,526,776,22,67.78350515463917,23.90909090909091
WU Tharanga,Reliance Stadium,6,7,1,85.71428571428571,6.0
WU Tharanga,Riverside Ground,41,43,2,95.34883720930233,20.5
WU Tharanga,"Sabina Park, Kingston",272,286,2,95.1048951048951,136.0
WU Tharanga,"Sardar Patel (Gujarat) Stadium, Motera",14,16,1,87.5,14.0
WU Tharanga,"Sardar Patel Stadium, Motera",121,169,3,71.59763313609467,40.333333333333336
WU Tharanga,Sawai Mansingh Stadium,38,48,1,79.16666666666666,38.0
WU Tharanga,Sharjah Cricket Stadium,24,28,3,85.71428571428571,8.0
WU Tharanga,Sheikh Zayed Stadium,212,306,4,69.28104575163398,53.0
WU Tharanga,Shere Bangla National Stadium,284,344,8,82.55813953488372,35.5
WU Tharanga,"Shere Bangla National Stadium, Mirpur",148,226,4,65.48672566371681,37.0
WU Tharanga,Sinhalese Sports Club Ground,258,369,4,69.91869918699187,64.5
WU Tharanga,"Sir Vivian Richards Stadium, North Sound",62,104,1,59.61538461538461,62.0
WU Tharanga,Sophia Gardens,0,1,1,0.0,0.0
WU Tharanga,St George's Park,10,22,2,45.45454545454545,5.0
WU Tharanga,SuperSport Park,7,11,1,63.63636363636363,7.0
WU Tharanga,Sydney Cricket Ground,100,143,2,69.93006993006993,50.0
WU Tharanga,"The Village, Malahide",1,1,0,100.0,
WU Tharanga,The Wanderers Stadium,9,12,1,75.0,9.0
WU Tharanga,Trent Bridge,3,4,1,75.0,3.0
WU Tharanga,"Vidarbha Cricket Association Stadium, Jamtha",37,43,1,86.04651162790698,37.0
WU Tharanga,Wankhede Stadium,5,28,1,17.857142857142858,5.0
WU Tharanga,Western Australia Cricket Association Ground,9,24,2,37.5,4.5
WU Tharanga,Westpac Stadium,9,12,1,75.0,9.0
WW Hinds,Adelaide Oval,0,1,1,0.0,0.0
WW Hinds,"Arnos Vale Ground, Kingstown",11,13,1,84.61538461538461,11.0
WW Hinds,"Arnos Vale Ground, Kingstown, St Vincent",19,26,1,73.07692307692307,19.0
WW Hinds,Brabourne Stadium,29,103,2,28.155339805825243,14.5
WW Hinds,"Brisbane Cricket Ground, Woolloongabba",156,240,2,65.0,78.0
WW Hinds,"Daren Sammy National Cricket Stadium, Gros Islet",35,48,1,72.91666666666666,35.0
WW Hinds,Eden Park,40,41,0,97.5609756097561,
WW Hinds,Harare Sports Club,153,194,2,78.8659793814433,76.5
WW Hinds,Jade Stadium,4,11,1,36.36363636363637,4.0
WW Hinds,Kennington Oval,18,49,2,36.734693877551024,9.0
WW Hinds,"Kensington Oval, Bridgetown, Barbados",0,7,1,0.0,0.0
WW Hinds,Kinrara Academy Oval,9,73,3,12.32876712328767,3.0
WW Hinds,McLean Park,0,1,1,0.0,0.0
WW Hinds,Melbourne Cricket Ground,5,13,1,38.46153846153847,5.0
WW Hinds,"Newlands, Cape Town",2,26,2,7.6923076923076925,1.0
WW Hinds,"Queen's Park (New), St George's, Grenada",228,279,0,81.72043010752688,
WW Hinds,"Queen's Park Oval, Port of Spain",45,51,1,88.23529411764706,45.0
WW Hinds,"Queens Sports Club, Bulawayo",17,48,1,35.41666666666667,17.0
WW Hinds,Queenstown Events Centre,76,88,2,86.36363636363636,38.0
WW Hinds,"Sabina Park, Kingston",3,18,1,16.666666666666664,3.0
WW Hinds,"St George's Park, Port Elizabeth",14,31,1,45.16129032258064,14.0
WW Hinds,"SuperSport Park, Centurion",64,34,1,188.23529411764704,64.0
WW Hinds,The Rose Bowl,87,134,2,64.92537313432835,43.5
WW Hinds,W.A.C.A. Ground,30,36,1,83.33333333333334,30.0
WW Hinds,Westpac Stadium,3,17,1,17.647058823529413,3.0
WW Hinds,"Willowmoore Park, Benoni",18,44,1,40.909090909090914,18.0
Wahab Riaz,AMI Stadium,1,2,0,50.0,
Wahab Riaz,Adelaide Oval,37,45,3,82.22222222222221,12.333333333333334
Wahab Riaz,Basin Reserve,5,7,0,71.42857142857143,
Wahab Riaz,"Beausejour Stadium, Gros Islet",19,11,0,172.72727272727272,
Wahab Riaz,"Brisbane Cricket Ground, Woolloongabba",60,58,1,103.44827586206897,60.0
Wahab Riaz,Clontarf Cricket Club Ground,47,36,0,130.55555555555557,
Wahab Riaz,Dubai International Cricket Stadium,78,70,5,111.42857142857143,15.6
Wahab Riaz,Eden Park,11,16,2,68.75,5.5
Wahab Riaz,Edgbaston,13,14,2,92.85714285714286,6.5
Wahab Riaz,Gaddafi Stadium,13,10,1,130.0,13.0
Wahab Riaz,Hagley Oval,3,14,1,21.428571428571427,3.0
Wahab Riaz,Harare Sports Club,3,8,1,37.5,3.0
Wahab Riaz,Headingley,15,9,0,166.66666666666669,
Wahab Riaz,Kennington Oval,6,14,0,42.857142857142854,
Wahab Riaz,"Kensington Oval, Bridgetown",17,18,0,94.44444444444444,
Wahab Riaz,Kingsmead,0,1,0,0.0,
Wahab Riaz,Lord's,12,13,3,92.3076923076923,4.0
Wahab Riaz,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",5,6,1,83.33333333333334,5.0
Wahab Riaz,McLean Park,6,3,1,200.0,6.0
Wahab Riaz,National Stadium,7,11,1,63.63636363636363,7.0
Wahab Riaz,New Wanderers Stadium,45,53,1,84.90566037735849,45.0
Wahab Riaz,Providence Stadium,10,35,3,28.57142857142857,3.3333333333333335
Wahab Riaz,"Punjab Cricket Association Stadium, Mohali",8,15,1,53.333333333333336,8.0
Wahab Riaz,R Premadasa Stadium,0,3,1,0.0,0.0
Wahab Riaz,Rangiri Dambulla International Stadium,0,2,1,0.0,0.0
Wahab Riaz,Rawalpindi Cricket Stadium,60,62,2,96.7741935483871,30.0
Wahab Riaz,Seddon Park,2,8,1,25.0,2.0
Wahab Riaz,Sharjah Cricket Stadium,52,74,5,70.27027027027027,10.4
Wahab Riaz,Sheikh Zayed Stadium,46,84,2,54.761904761904766,23.0
Wahab Riaz,Shere Bangla National Stadium,66,67,4,98.50746268656717,16.5
Wahab Riaz,The Cooper Associates County Ground,45,39,1,115.38461538461537,45.0
Wahab Riaz,Trent Bridge,36,36,3,100.0,12.0
Wahab Riaz,Willowmoore Park,12,28,0,42.857142857142854,
Waheed Ahmed,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),23,50,2,46.0,11.5
Waheed Ahmed,ICC Academy,17,40,1,42.5,17.0
Waheed Ahmed,Sharjah Cricket Stadium,6,13,1,46.15384615384615,6.0
Waheed Ahmed,Sheikh Zayed Stadium,27,28,2,96.42857142857143,13.5
