striker,bowler,runs_scored,balls_faced,dismissals,strike_rate,average
DB Kotze,Harbhajan Singh,9,8,0,112.5,
DB Kotze,JF Kloppenburg,12,10,0,120.0,
DB Kotze,RC Irani,2,5,0,40.0,
DB Kotze,Shoaib Akhtar,4,13,0,30.76923076923077,
DB Kotze,V Sehwag,6,8,0,75.0,
DB Kotze,Wasim Akram,4,12,1,33.33333333333333,4.0
DBL Powell,A Flintoff,0,1,1,0.0,0.0
DBL Powell,A Nehra,0,1,1,0.0,0.0
DBL Powell,A Nel,7,6,0,116.66666666666667,
DBL Powell,A Symonds,3,10,0,30.0,
DBL Powell,AB Agarkar,1,4,0,25.0,
DBL Powell,AJ Hall,9,11,0,81.81818181818183,
DBL Powell,Abdul Razzaq,2,5,1,40.0,2.0
DBL Powell,B Lee,7,11,1,63.63636363636363,7.0
DBL Powell,DL Vettori,0,3,2,0.0,0.0
DBL Powell,DW Steyn,0,1,1,0.0,0.0
DBL Powell,GB Brent,1,1,0,100.0,
DBL Powell,GC Smith,19,12,0,158.33333333333331,
DBL Powell,Iftikhar Anjum,1,1,0,100.0,
DBL Powell,JH Kallis,0,1,1,0.0,0.0
DBL Powell,JR Hopes,8,3,0,266.66666666666663,
DBL Powell,JS Patel,1,2,0,50.0,
DBL Powell,M Muralitharan,1,2,0,50.0,
DBL Powell,M Ntini,13,9,0,144.44444444444443,
DBL Powell,MG Johnson,0,5,1,0.0,0.0
DBL Powell,MJ Clarke,9,7,0,128.57142857142858,
DBL Powell,MS Panesar,1,4,1,25.0,1.0
DBL Powell,NW Bracken,5,7,0,71.42857142857143,
DBL Powell,SCJ Broad,0,4,0,0.0,
DBL Powell,SR Watson,4,3,1,133.33333333333331,4.0
DBL Powell,ST Jayasuriya,1,2,1,50.0,1.0
DBL Powell,SW Tait,2,5,1,40.0,2.0
DBL Powell,Saeed Ajmal,1,2,0,50.0,
DBL Powell,Shabbir Ahmed,4,6,0,66.66666666666666,
DBL Powell,Sohail Tanvir,4,4,1,100.0,4.0
DBL Powell,Umar Gul,1,2,1,50.0,1.0
DBL Powell,Yuvraj Singh,0,4,1,0.0,0.0
DC Drakes,Kuldeep Yadav,2,3,1,66.66666666666666,2.0
DC Drakes,RA Jadeja,1,2,0,50.0,
DC Drakes,SM Sharma,4,4,0,100.0,
DC Drakes,Zahoor Khan,4,9,1,44.44444444444444,4.0
DC Thomas,AM Ellis,4,6,1,66.66666666666666,4.0
DC Thomas,Abdur Razzak,28,31,1,90.32258064516128,28.0
DC Thomas,BCJ Cutting,14,10,1,140.0,14.0
DC Thomas,CJ McKay,12,15,1,80.0,12.0
DC Thomas,CT Tremlett,1,1,0,100.0,
DC Thomas,DAJ Bracewell,13,5,0,260.0,
DC Thomas,DR Flynn,3,5,0,60.0,
DC Thomas,DW Steyn,1,2,0,50.0,
DC Thomas,Elias Sunny,5,24,0,20.833333333333336,
DC Thomas,GJ Maxwell,2,3,0,66.66666666666666,
DC Thomas,Harbhajan Singh,1,3,0,33.33333333333333,
DC Thomas,Imran Tahir,5,15,1,33.33333333333333,5.0
DC Thomas,J Botha,7,6,0,116.66666666666667,
DC Thomas,JC Tredwell,5,7,0,71.42857142857143,
DC Thomas,JDP Oram,1,1,0,100.0,
DC Thomas,JF Mooney,1,4,0,25.0,
DC Thomas,JP Faulkner,8,8,2,100.0,4.0
DC Thomas,KD Mills,6,3,0,200.0,
DC Thomas,KS Williamson,5,10,0,50.0,
DC Thomas,MA Starc,1,8,1,12.5,1.0
DC Thomas,MG Johnson,10,14,0,71.42857142857143,
DC Thomas,Mahbubul Alam,2,6,0,33.33333333333333,
DC Thomas,Mahmudullah,22,47,2,46.808510638297875,11.0
DC Thomas,Mashrafe Mortaza,5,3,0,166.66666666666669,
DC Thomas,Mominul Haque,6,15,0,40.0,
DC Thomas,Mudassar Bukhari,7,7,1,100.0,7.0
DC Thomas,Naeem Islam,5,9,0,55.55555555555556,
DC Thomas,Nazmul Hossain,2,3,0,66.66666666666666,
DC Thomas,PM Seelaar,1,1,0,100.0,
DC Thomas,RJ Nicol,12,24,1,50.0,12.0
DC Thomas,RJ Peterson,2,4,0,50.0,
DC Thomas,RN ten Doeschate,5,6,0,83.33333333333334,
DC Thomas,RS Bopara,1,9,1,11.11111111111111,1.0
DC Thomas,Rubel Hossain,2,5,0,40.0,
DC Thomas,Shafiul Islam,5,5,1,100.0,5.0
DC Thomas,Shahid Afridi,0,1,1,0.0,0.0
DC Thomas,Shakib Al Hasan,8,9,1,88.88888888888889,8.0
DC Thomas,Sohag Gazi,2,7,2,28.57142857142857,1.0
DC Thomas,TA Boult,5,14,0,35.714285714285715,
DC Thomas,TG Southee,8,7,0,114.28571428571428,
DC Thomas,TT Bresnan,2,4,0,50.0,
DC Thomas,WB Rankin,1,4,1,25.0,1.0
DC Thomas,XJ Doherty,1,3,0,33.33333333333333,
DC Thomas,Yuvraj Singh,0,2,1,0.0,0.0
DC Thomas,Z Khan,1,3,0,33.33333333333333,
DCC Borden,AB Agarkar,3,11,0,27.27272727272727,
DCC Borden,GR Codrington,2,3,0,66.66666666666666,
DCC Borden,JM Davison,0,1,1,0.0,0.0
DCC Borden,M Muralitharan,6,16,0,37.5,
DCC Borden,MF Maharoof,0,11,1,0.0,0.0
DCC Borden,MM Patel,2,13,1,15.384615384615385,2.0
DCC Borden,Mashrafe Mortaza,1,6,1,16.666666666666664,1.0
DCC Borden,S Dhaniram,0,1,0,0.0,
DCC Borden,Syed Rasel,1,6,0,16.666666666666664,
DCC Borden,Z Khan,8,16,0,50.0,
DD Ebrahim,A Kumble,7,4,0,175.0,
DD Ebrahim,A Nehra,13,13,0,100.0,
DD Ebrahim,A Nel,4,14,1,28.57142857142857,4.0
DD Ebrahim,A Symonds,2,14,1,14.285714285714285,2.0
DD Ebrahim,AC Dawson,12,18,0,66.66666666666666,
DD Ebrahim,AF Giles,16,28,1,57.14285714285714,16.0
DD Ebrahim,AG Wharf,18,28,0,64.28571428571429,
DD Ebrahim,AJ Bichel,2,4,0,50.0,
DD Ebrahim,AJ Hall,3,12,0,25.0,
DD Ebrahim,AR Adams,0,2,1,0.0,0.0
DD Ebrahim,AY Karim,3,11,0,27.27272727272727,
DD Ebrahim,Abdul Razzaq,8,25,2,32.0,4.0
DD Ebrahim,B Lee,11,24,0,45.83333333333333,
DD Ebrahim,BA Williams,11,14,1,78.57142857142857,11.0
DD Ebrahim,Bazid Khan,4,6,0,66.66666666666666,
DD Ebrahim,CO Obuya,6,8,1,75.0,6.0
DD Ebrahim,CRD Fernando,18,32,0,56.25,
DD Ebrahim,D Gough,11,28,3,39.285714285714285,3.6666666666666665
DD Ebrahim,DLS van Bunge,3,2,0,150.0,
DD Ebrahim,DNT Zoysa,4,23,2,17.391304347826086,2.0
DD Ebrahim,DR Martyn,6,6,0,100.0,
DD Ebrahim,Danish Kaneria,15,34,2,44.11764705882353,7.5
DD Ebrahim,E Schiferli,5,8,0,62.5,
DD Ebrahim,Enamul Haque jnr,2,2,0,100.0,
DD Ebrahim,GB Hogg,9,19,2,47.368421052631575,4.5
DD Ebrahim,GD McGrath,4,7,0,57.14285714285714,
DD Ebrahim,HDPK Dharmasena,1,5,0,20.0,
DD Ebrahim,HJC Mol,7,9,0,77.77777777777779,
DD Ebrahim,HMRKB Herath,10,23,1,43.47826086956522,10.0
DD Ebrahim,Harbhajan Singh,7,11,0,63.63636363636363,
DD Ebrahim,IK Pathan,12,11,1,109.09090909090908,12.0
DD Ebrahim,Iftikhar Anjum,17,21,0,80.95238095238095,
DD Ebrahim,JF Kloppenburg,1,4,0,25.0,
DD Ebrahim,JH Kallis,7,7,0,100.0,
DD Ebrahim,JJ Esmeijer,7,9,0,77.77777777777779,
DD Ebrahim,JM Anderson,10,37,0,27.027027027027028,
DD Ebrahim,KMDN Kulasekara,6,15,0,40.0,
DD Ebrahim,KS Lokuarachchi,0,2,1,0.0,0.0
DD Ebrahim,Khaled Mahmud,10,19,1,52.63157894736842,10.0
DD Ebrahim,L Balaji,4,5,0,80.0,
DD Ebrahim,M Muralitharan,3,7,0,42.857142857142854,
DD Ebrahim,M Ntini,19,28,0,67.85714285714286,
DD Ebrahim,MF Maharoof,15,44,1,34.090909090909086,15.0
DD Ebrahim,MS Kasprowicz,0,6,0,0.0,
DD Ebrahim,Manjural Islam Rana,6,17,0,35.294117647058826,
DD Ebrahim,Mashrafe Mortaza,2,15,0,13.333333333333334,
DD Ebrahim,Mohammad Hafeez,14,30,0,46.666666666666664,
DD Ebrahim,Mohammad Sami,18,23,0,78.26086956521739,
DD Ebrahim,N Boje,6,11,1,54.54545454545454,6.0
DD Ebrahim,Naved-ul-Hasan,28,31,0,90.32258064516128,
DD Ebrahim,PD Collingwood,13,35,1,37.142857142857146,13.0
DD Ebrahim,PJ Ongondo,4,6,0,66.66666666666666,
DD Ebrahim,RL Johnson,0,2,1,0.0,0.0
DD Ebrahim,RP Arnold,10,10,0,100.0,
DD Ebrahim,RP Lefebvre,1,2,0,50.0,
DD Ebrahim,SC Ganguly,15,14,1,107.14285714285714,15.0
DD Ebrahim,SJ Harmison,0,2,1,0.0,0.0
DD Ebrahim,SM Pollock,16,36,0,44.44444444444444,
DD Ebrahim,Shahid Afridi,6,12,0,50.0,
DD Ebrahim,Shoaib Akhtar,9,17,0,52.94117647058824,
DD Ebrahim,Shoaib Malik,25,42,0,59.523809523809526,
DD Ebrahim,TBM de Leede,8,9,1,88.88888888888889,8.0
DD Ebrahim,Tapash Baisya,13,28,1,46.42857142857143,13.0
DD Ebrahim,Tareq Aziz,4,2,0,200.0,
DD Ebrahim,UDU Chandana,17,28,0,60.71428571428571,
DD Ebrahim,WPUJC Vaas,7,29,0,24.137931034482758,
DDP D'Silva,B Shikongo,13,12,1,108.33333333333333,13.0
DDP D'Silva,BM Scholtz,12,34,0,35.294117647058826,
DDP D'Silva,Bilal Khan,0,4,1,0.0,0.0
DDP D'Silva,CG Williams,11,18,0,61.111111111111114,
DDP D'Silva,HN Ya France,1,4,0,25.0,
DDP D'Silva,J Theron,1,1,0,100.0,
DDP D'Silva,JI de Villiers,6,14,0,42.857142857142854,
DDP D'Silva,JJ Smit,0,5,0,0.0,
DDP D'Silva,JN Frylinck,0,13,0,0.0,
DDP D'Silva,Kaleemullah,4,5,0,80.0,
DDP D'Silva,SN Netravalkar,5,13,2,38.46153846153847,2.5
DE Bernard,A Mishra,2,8,1,25.0,2.0
DE Bernard,A Nehra,3,8,1,37.5,3.0
DE Bernard,AG Cremer,1,2,0,50.0,
DE Bernard,AM Nayar,10,10,0,100.0,
DE Bernard,Abdur Razzak,9,15,1,60.0,9.0
DE Bernard,B Lee,3,5,0,60.0,
DE Bernard,CB Mpofu,0,6,0,0.0,
DE Bernard,CK Langeveldt,5,5,0,100.0,
DE Bernard,Harbhajan Singh,11,21,0,52.38095238095239,
DE Bernard,JN Gillespie,7,9,1,77.77777777777779,7.0
DE Bernard,M Muralitharan,0,3,1,0.0,0.0
DE Bernard,MS Dhoni,2,4,0,50.0,
DE Bernard,Mahmudullah,24,19,1,126.3157894736842,24.0
DE Bernard,Mohammad Amir,4,9,1,44.44444444444444,4.0
DE Bernard,Naeem Islam,10,19,1,52.63157894736842,10.0
DE Bernard,P Kumar,3,5,0,60.0,
DE Bernard,PM Siddle,5,3,1,166.66666666666669,5.0
DE Bernard,R McLaren,8,4,0,200.0,
DE Bernard,RA Jadeja,7,5,0,140.0,
DE Bernard,RW Price,3,9,1,33.33333333333333,3.0
DE Bernard,Rubel Hossain,5,9,0,55.55555555555556,
DE Bernard,Shakib Al Hasan,13,30,0,43.333333333333336,
DE Bernard,Syed Rasel,0,4,0,0.0,
DE Bernard,T Maruma,1,1,0,100.0,
DE Bernard,Umar Gul,2,5,0,40.0,
DE Bernard,YK Pathan,3,7,0,42.857142857142854,
DE Bollinger,A Nehra,0,1,0,0.0,
DE Bollinger,A Shahzad,2,4,0,50.0,
DE Bollinger,BAW Mendis,4,4,0,100.0,
DE Bollinger,CR Woakes,1,2,0,50.0,
DE Bollinger,CT Tremlett,6,7,1,85.71428571428571,6.0
DE Bollinger,DL Vettori,1,2,0,50.0,
DE Bollinger,DW Steyn,5,3,0,166.66666666666669,
DE Bollinger,IJL Trott,5,2,0,250.0,
DE Bollinger,JC Tredwell,7,6,0,116.66666666666667,
DE Bollinger,JM Anderson,3,2,1,150.0,3.0
DE Bollinger,M Morkel,1,2,1,50.0,1.0
DE Bollinger,MH Yardy,7,5,0,140.0,
DE Bollinger,SCJ Broad,0,1,0,0.0,
DE Bollinger,SL Malinga,0,5,1,0.0,0.0
DE Bollinger,TT Bresnan,8,8,0,100.0,
DE Budge,A Dutt,6,13,1,46.15384615384615,6.0
DE Budge,A Vala,13,24,0,54.166666666666664,
DE Budge,Ahmed Raza,5,25,1,20.0,5.0
DE Budge,Aqib Ilyas,3,3,0,100.0,
DE Budge,Ayan Khan,7,12,0,58.333333333333336,
DE Budge,BFW de Leede,1,1,0,100.0,
DE Budge,Basil Hameed,1,9,1,11.11111111111111,1.0
DE Budge,Bilal Khan,14,8,0,175.0,
DE Budge,CA Soper,23,20,1,114.99999999999999,23.0
DE Budge,CAH Stevenson,5,9,2,55.55555555555556,2.5
DE Budge,CJA Amini,1,1,0,100.0,
DE Budge,CP Rizwan,2,6,0,33.33333333333333,
DE Budge,D Ravu,2,5,0,40.0,
DE Budge,DDP D'Silva,3,5,0,60.0,
DE Budge,IG Holland,12,12,0,100.0,
DE Budge,J Theron,4,3,0,133.33333333333331,
DE Budge,Junaid Siddique (2),7,5,0,140.0,
DE Budge,KP Meiyappan,14,12,0,116.66666666666667,
DE Budge,KV Morea,5,7,0,71.42857142857143,
DE Budge,Kaleemullah,9,16,2,56.25,4.5
DE Budge,Khawar Ali,5,2,0,250.0,
DE Budge,LV van Beek,5,9,0,55.55555555555556,
DE Budge,MP O'Dowd,1,2,0,50.0,
DE Budge,N Vanua,11,11,0,100.0,
DE Budge,NK Patel,1,1,0,100.0,
DE Budge,NP Kenjige,3,4,0,75.0,
DE Budge,PA van Meekeren,6,4,0,150.0,
DE Budge,PM Seelaar,3,21,0,14.285714285714285,
DE Budge,PRP Boissevain,17,14,0,121.42857142857142,
DE Budge,Rohan Mustafa,9,10,0,90.0,
DE Budge,S Bau,8,7,0,114.28571428571428,
DE Budge,SI Kamea,9,8,0,112.5,
DE Budge,SN Netravalkar,6,4,1,150.0,6.0
DE Budge,Steven Ryan Taylor,1,1,0,100.0,
DE Budge,VJ Kingma,5,3,0,166.66666666666669,
DE Budge,Zahoor Khan,2,5,0,40.0,
DE Budge,Zeeshan Maqsood,8,9,0,88.88888888888889,
DES Maxwell,DL Hemp,4,5,0,80.0,
DES Maxwell,MO Jones,4,6,1,66.66666666666666,4.0
DES Maxwell,PW Borren,9,7,0,128.57142857142858,
DES Maxwell,RDM Leverock,9,7,0,128.57142857142858,
DES Maxwell,RN ten Doeschate,7,12,0,58.333333333333336,
DES Maxwell,WF Stelling,21,8,0,262.5,
DF Watts,AB Agarkar,2,16,0,12.5,
DF Watts,AJ Hall,1,4,0,25.0,
DF Watts,Asghar Stanikzai,16,15,0,106.66666666666667,
DF Watts,CK Langeveldt,0,1,1,0.0,0.0
DF Watts,GD McGrath,1,2,1,50.0,1.0
DF Watts,HA Varaiya,7,7,1,100.0,7.0
DF Watts,Hamid Hassan,18,30,0,60.0,
DF Watts,M Ntini,16,20,0,80.0,
DF Watts,Mirwais Ashraf,24,40,0,60.0,
DF Watts,Mohammad Nabi,13,15,0,86.66666666666667,
DF Watts,Mudassar Bukhari,12,15,1,80.0,12.0
DF Watts,NN Odhiambo,8,5,0,160.0,
DF Watts,NW Bracken,6,21,0,28.57142857142857,
DF Watts,Nawroz Mangal,4,3,0,133.33333333333331,
DF Watts,PC Connell,12,13,1,92.3076923076923,12.0
DF Watts,PJ Ongondo,11,18,0,61.111111111111114,
DF Watts,PM Seelaar,0,2,1,0.0,0.0
DF Watts,RN ten Doeschate,1,3,1,33.33333333333333,1.0
DF Watts,RP Singh,4,15,1,26.666666666666668,4.0
DF Watts,SM Pollock,7,19,0,36.84210526315789,
DF Watts,SO Tikolo,13,12,0,108.33333333333333,
DF Watts,SW Tait,2,3,0,66.66666666666666,
DF Watts,Samiullah Shenwari,14,35,1,40.0,14.0
DF Watts,Shapoor Zadran,21,48,0,43.75,
DF Watts,TM Odoyo,19,29,0,65.51724137931035,
DF Watts,WF Stelling,6,25,0,24.0,
DF Watts,WK McCallan,2,10,0,20.0,
DG Blampied,Ali Khan,0,1,1,0.0,0.0
DG Blampied,B Shikongo,5,7,0,71.42857142857143,
DG Blampied,BM Scholtz,0,1,0,0.0,
DG Blampied,MG Erasmus,2,4,1,50.0,2.0
DG Brownlie,A Zampa,16,15,0,106.66666666666667,
DG Brownlie,AB de Villiers,2,6,0,33.33333333333333,
DG Brownlie,AD Russell,0,1,0,0.0,
DG Brownlie,AL Phehlukwayo,9,13,1,69.23076923076923,9.0
DG Brownlie,Ahmed Shehzad,3,3,0,100.0,
DG Brownlie,Anwar Ali,15,28,0,53.57142857142857,
DG Brownlie,CH Morris,46,47,1,97.87234042553192,46.0
DG Brownlie,D Pretorius,8,13,1,61.53846153846154,8.0
DG Brownlie,DJ Bravo,1,1,0,100.0,
DG Brownlie,DW Steyn,3,6,1,50.0,3.0
DG Brownlie,E Chigumbura,5,15,0,33.33333333333333,
DG Brownlie,Haris Sohail,13,11,0,118.18181818181819,
DG Brownlie,Imran Tahir,9,20,2,45.0,4.5
DG Brownlie,JP Duminy,4,7,0,57.14285714285714,
DG Brownlie,JP Faulkner,7,8,1,87.5,7.0
DG Brownlie,JR Hazlewood,13,19,0,68.42105263157895,
DG Brownlie,K Rabada,19,37,2,51.35135135135135,9.5
DG Brownlie,KM Jarvis,9,6,0,150.0,
DG Brownlie,M Morkel,21,15,0,140.0,
DG Brownlie,MA Starc,10,19,0,52.63157894736842,
DG Brownlie,MP Stoinis,4,9,0,44.44444444444444,
DG Brownlie,Mohammad Irfan,28,45,1,62.22222222222222,28.0
DG Brownlie,PJ Cummins,13,11,0,118.18181818181819,
DG Brownlie,R McLaren,2,3,0,66.66666666666666,
DG Brownlie,RW Price,5,7,0,71.42857142857143,
DG Brownlie,SP Narine,0,12,1,0.0,0.0
DG Brownlie,SW Masakadza,2,2,0,100.0,
DG Brownlie,Shahid Afridi,18,32,2,56.25,9.0
DG Brownlie,Sohail Tanvir,24,30,0,80.0,
DG Brownlie,T Shamsi,3,3,0,100.0,
DG Brownlie,Umar Gul,6,7,0,85.71428571428571,
DG Brownlie,VD Philander,9,13,0,69.23076923076923,
DG Brownlie,WD Parnell,4,12,0,33.33333333333333,
DG Brownlie,Wahab Riaz,18,10,0,180.0,
DG Brownlie,Zulfiqar Babar,12,14,1,85.71428571428571,12.0
DI Allan,DT Johnston,6,17,0,35.294117647058826,
DI Allan,JF Mooney,5,9,1,55.55555555555556,5.0
DI Allan,PR Stirling,2,3,0,66.66666666666666,
DI Allan,WB Rankin,5,19,1,26.31578947368421,5.0
DI Joyce,AB Agarkar,2,9,0,22.22222222222222,
DI Joyce,DW Steyn,0,1,0,0.0,
DI Joyce,JH Kallis,10,13,1,76.92307692307693,10.0
DI Joyce,RP Singh,9,18,0,50.0,
DI Joyce,S Sreesanth,7,10,1,70.0,7.0
DI Joyce,SJ Harmison,0,5,1,0.0,0.0
DI Joyce,VD Philander,1,5,0,20.0,
DJ Bravo,A Flintoff,42,54,1,77.77777777777779,42.0
DJ Bravo,A McGrath,1,7,0,14.285714285714285,
DJ Bravo,A Mishra,9,12,1,75.0,9.0
DJ Bravo,A Nehra,1,3,1,33.33333333333333,1.0
DJ Bravo,A Nel,27,32,0,84.375,
DJ Bravo,A Symonds,28,46,2,60.86956521739131,14.0
DJ Bravo,AB Agarkar,18,24,0,75.0,
DJ Bravo,AD Mascarenhas,71,78,1,91.02564102564102,71.0
DJ Bravo,AF Milne,10,5,0,200.0,
DJ Bravo,AG Cremer,6,4,1,150.0,6.0
DJ Bravo,AJ Hall,9,14,0,64.28571428571429,
DJ Bravo,AM Ellis,12,23,1,52.17391304347826,12.0
DJ Bravo,Abdul Razzaq,20,26,0,76.92307692307693,
DJ Bravo,Abdur Razzak,2,3,0,66.66666666666666,
DJ Bravo,Al-Amin Hossain,11,13,1,84.61538461538461,11.0
DJ Bravo,Alok Kapali,5,12,0,41.66666666666667,
DJ Bravo,Asad Ali,17,10,0,170.0,
DJ Bravo,B Kumar,3,23,1,13.043478260869565,3.0
DJ Bravo,B Lee,31,50,0,62.0,
DJ Bravo,BA Stokes,25,29,0,86.20689655172413,
DJ Bravo,BAW Mendis,12,19,0,63.1578947368421,
DJ Bravo,CB Mpofu,22,18,0,122.22222222222223,
DJ Bravo,CD McMillan,1,1,0,100.0,
DJ Bravo,CH Morris,4,2,0,200.0,
DJ Bravo,CJ Anderson,29,21,0,138.0952380952381,
DJ Bravo,CJ Chibhabha,0,1,1,0.0,0.0
DJ Bravo,CJ Jordan,35,34,0,102.94117647058823,
DJ Bravo,CJ McKay,46,46,0,100.0,
DJ Bravo,CK Kapugedera,9,8,0,112.5,
DJ Bravo,CK Langeveldt,31,45,1,68.88888888888889,31.0
DJ Bravo,CRD Fernando,16,17,1,94.11764705882352,16.0
DJ Bravo,CZ Harris,2,7,0,28.57142857142857,
DJ Bravo,D Gough,9,8,0,112.5,
DJ Bravo,DAJ Bracewell,3,3,0,100.0,
DJ Bravo,DJ Cullen,4,12,0,33.33333333333333,
DJ Bravo,DJ Hussey,14,8,0,175.0,
DJ Bravo,DL Vettori,12,20,1,60.0,12.0
DJ Bravo,DR Flynn,2,2,0,100.0,
DJ Bravo,DS Lehmann,14,10,0,140.0,
DJ Bravo,DT Christian,7,15,1,46.666666666666664,7.0
DJ Bravo,DW Steyn,24,44,3,54.54545454545454,8.0
DJ Bravo,Danish Kaneria,1,1,0,100.0,
DJ Bravo,E Chigumbura,5,15,1,33.33333333333333,5.0
DJ Bravo,EC Rainsford,0,1,1,0.0,0.0
DJ Bravo,GA Lamb,4,5,0,80.0,
DJ Bravo,GB Brent,15,11,0,136.36363636363635,
DJ Bravo,GB Hogg,4,8,1,50.0,4.0
DJ Bravo,GC Smith,3,3,0,100.0,
DJ Bravo,GD McGrath,7,15,2,46.666666666666664,3.5
DJ Bravo,GH Dockrell,2,3,0,66.66666666666666,
DJ Bravo,GJ Batty,6,13,0,46.15384615384615,
DJ Bravo,GJ Maxwell,28,32,2,87.5,14.0
DJ Bravo,GP Swann,27,40,0,67.5,
DJ Bravo,H Masakadza,8,5,0,160.0,
DJ Bravo,HMRKB Herath,28,44,1,63.63636363636363,28.0
DJ Bravo,Hammad Azam,5,9,0,55.55555555555556,
DJ Bravo,Harbhajan Singh,36,63,3,57.14285714285714,12.0
DJ Bravo,I Sharma,9,17,1,52.94117647058824,9.0
DJ Bravo,IK Pathan,1,3,0,33.33333333333333,
DJ Bravo,Iftikhar Anjum,4,3,1,133.33333333333331,4.0
DJ Bravo,Imran Tahir,10,10,0,100.0,
DJ Bravo,J Botha,61,79,0,77.21518987341773,
DJ Bravo,J Lewis,8,14,0,57.14285714285714,
DJ Bravo,JA Morkel,13,7,0,185.71428571428572,
DJ Bravo,JC Tredwell,13,29,1,44.827586206896555,13.0
DJ Bravo,JD Ryder,9,17,0,52.94117647058824,
DJ Bravo,JDP Oram,7,18,1,38.88888888888889,7.0
DJ Bravo,JDS Neesham,13,15,0,86.66666666666667,
DJ Bravo,JE Root,13,11,0,118.18181818181819,
DJ Bravo,JEC Franklin,12,14,0,85.71428571428571,
DJ Bravo,JH Kallis,39,52,0,75.0,
DJ Bravo,JL Ontong,7,8,0,87.5,
DJ Bravo,JM Anderson,72,75,4,96.0,18.0
DJ Bravo,JM Kemp,0,1,1,0.0,0.0
DJ Bravo,JN Gillespie,10,8,1,125.0,10.0
DJ Bravo,JP Faulkner,4,10,0,40.0,
DJ Bravo,JR Hopes,14,30,1,46.666666666666664,14.0
DJ Bravo,JS Patel,18,25,0,72.0,
DJ Bravo,JWM Dalrymple,26,28,0,92.85714285714286,
DJ Bravo,Junaid Khan,25,26,0,96.15384615384616,
DJ Bravo,KD Mills,18,20,1,90.0,18.0
DJ Bravo,KJ O'Brien,5,3,0,166.66666666666669,
DJ Bravo,KM Dabengwa,8,15,1,53.333333333333336,8.0
DJ Bravo,KM Jarvis,11,13,2,84.61538461538461,5.5
DJ Bravo,KMDN Kulasekara,10,19,1,52.63157894736842,10.0
DJ Bravo,KO Meth,9,4,0,225.0,
DJ Bravo,KS Williamson,38,47,1,80.85106382978722,38.0
DJ Bravo,Khaled Mahmud,1,6,0,16.666666666666664,
DJ Bravo,LE Plunkett,20,19,0,105.26315789473684,
DJ Bravo,LL Tsotsobe,54,42,2,128.57142857142858,27.0
DJ Bravo,M Morkel,33,41,0,80.48780487804879,
DJ Bravo,M Muralitharan,10,13,0,76.92307692307693,
DJ Bravo,M Ntini,8,5,0,160.0,
DJ Bravo,MA Starc,2,15,2,13.333333333333334,1.0
DJ Bravo,MC Sorensen,13,11,1,118.18181818181819,13.0
DJ Bravo,MF Maharoof,0,3,1,0.0,0.0
DJ Bravo,MG Johnson,64,73,1,87.67123287671232,64.0
DJ Bravo,MH Yardy,14,19,0,73.68421052631578,
DJ Bravo,MJ Clarke,15,19,1,78.94736842105263,15.0
DJ Bravo,MJ Guptill,9,6,0,150.0,
DJ Bravo,MJ McClenaghan,28,23,1,121.73913043478262,28.0
DJ Bravo,MKDI Amerasinghe,11,7,0,157.14285714285714,
DJ Bravo,MM Ali,5,11,0,45.45454545454545,
DJ Bravo,MM Patel,34,23,0,147.82608695652172,
DJ Bravo,MM Sharma,8,4,0,200.0,
DJ Bravo,MP Vaughan,8,7,1,114.28571428571428,8.0
DJ Bravo,MS Kasprowicz,7,8,0,87.5,
DJ Bravo,Mahmudullah,1,1,0,100.0,
DJ Bravo,Manjural Islam Rana,7,18,0,38.88888888888889,
DJ Bravo,Mashrafe Mortaza,9,9,1,100.0,9.0
DJ Bravo,Mohammad Hafeez,24,41,0,58.536585365853654,
DJ Bravo,Mohammad Irfan,25,36,1,69.44444444444444,25.0
DJ Bravo,Mohammad Rafique,1,4,0,25.0,
DJ Bravo,Mohammed Shami,15,23,3,65.21739130434783,5.0
DJ Bravo,N M'shangwe,4,9,0,44.44444444444444,
DJ Bravo,NB Mahwire,3,8,0,37.5,
DJ Bravo,NJ Astle,3,5,1,60.0,3.0
DJ Bravo,NL McCullum,64,66,0,96.96969696969697,
DJ Bravo,NLTC Perera,2,3,0,66.66666666666666,
DJ Bravo,NM Lyon,9,6,0,150.0,
DJ Bravo,NW Bracken,25,29,0,86.20689655172413,
DJ Bravo,Naved-ul-Hasan,11,9,1,122.22222222222223,11.0
DJ Bravo,OA Shah,2,3,0,66.66666666666666,
DJ Bravo,P Kumar,2,5,0,40.0,
DJ Bravo,P Utseya,27,47,1,57.446808510638306,27.0
DJ Bravo,PD Collingwood,40,45,2,88.88888888888889,20.0
DJ Bravo,PR Stirling,7,5,0,140.0,
DJ Bravo,R Ashwin,20,32,0,62.5,
DJ Bravo,R Clarke,7,4,0,175.0,
DJ Bravo,R McLaren,7,12,1,58.333333333333336,7.0
DJ Bravo,RA Jadeja,17,27,2,62.96296296296296,8.5
DJ Bravo,RE van der Merwe,7,15,0,46.666666666666664,
DJ Bravo,RG Sharma,2,9,0,22.22222222222222,
DJ Bravo,RJ Nicol,17,20,0,85.0,
DJ Bravo,RJ Peterson,17,18,1,94.44444444444444,17.0
DJ Bravo,RP Singh,16,26,0,61.53846153846154,
DJ Bravo,RR Powar,31,31,1,100.0,31.0
DJ Bravo,RS Bopara,7,11,1,63.63636363636363,7.0
